"CONTEXT", "ID", "TEXT"
"traveler:PRISON_GUARD_PAYOUT","It is not much though.","Tapi tetap kurang banyak."
"traveler:PRISON_GUARD_PAYOUT","Maybe you detain more people and we do better.","Mungkin anda menahan lebih banyak dan kami akan mendapat lebih."
"traveler:PRISON_GUARD_PAYOUT","@This is not enough.","@Ini tidak cukup."
"traveler:PRISON_GUARD_PAYOUT","Yes, I know.","Ya, saya tahu."
"traveler:PRISON_GUARD_PAYOUT","My wife sick now. Neighbor spreads the flu.","Istriku sedang sakit sekarang. Tetangga menyebarkan flu."
"traveler:PRISON_GUARD_PAYOUT","This is what is left after medicine.","Ini yang tersisa setelah dibelikan obat."
"traveler:PRISON_GUARD_PAYOUT","I give you rest next time.","Saya akan memberimu sisanya nanti."
"traveler:PRISON_GUARD_PAYOUT","Maybe you detain more people to make it easier.","Mungkin anda bisa menahan lebih banyak orang untuk membuatnya lebih mudah."
"traveler:PRISON_GUARD_PAYOUT","Here is your cut.","Ini bagian anda."
"traveler:PRISON_GUARD_PAYOUT","@There is more from last time.","@Masih ada lagi yang saat itu."
"traveler:PRISON_GUARD_PAYOUT","This is all I have now but soon I make up rest.","Ini yang saya punya sekarang tapi nanti saya akan membayar sisanya."
"traveler:PRISON_GUARD_PAYOUT","Again it is a little short.","Lagi-lagi sedikit."
"traveler:PRISON_GUARD_PAYOUT","Keep detaining and I pay you back soon.","Tetap menahan dan saya akan membayar anda segera."
"traveler:PRISON_GUARD_BOMB","What is going on?","Apa yang terjadi?"
"traveler:PRISON_GUARD_BOMB","Oh. Hah.","Oh. Hah."
"traveler:PRISON_GUARD_BOMB","What is this amateur shit?","Benda amatiran apa ini?"
"traveler:PRISON_GUARD_BOMB","@Should we evacuate?","@Haruskah kita evakuasi?"
"traveler:PRISON_GUARD_BOMB","For that little thing? No of course not.","Untuk benda kecil ini? Tidak perlu."
"traveler:PRISON_GUARD_BOMB","Just disable it. Open the cover.","Tinggal mematikannya. Buka penutupnya."
"traveler:PRISON_GUARD_BOMB","Stupid fucking terrorist.","Teroris bodoh sialan."
"traveler:PRISON_GUARD_BOMB","Could not even add a display.","Bahkan tidak ada layarnya."
"traveler:PRISON_GUARD_BOMB","@What should I do now?","@Apa yang harus saya lakukan?"
"traveler:PRISON_GUARD_BOMB","This is poorest bomb I ever see. A simple mind created this.","Ini bom termurah yang pernah saya lihat. Pemikiran pendek membuat ini."
"traveler:PRISON_GUARD_BOMB","Just cut the wires in order.","Hanya potong kabelnya sesuai urutan."
"traveler:PRISON_GUARD_BOMB","Ok, all done. Back to work.","Oke, sudah selesai. Kembali bekerja."
"traveler:PRISON_GUARD_BOMB","@We should close the checkpoint.","@Kita harus menutup pos ini."
"traveler:PRISON_GUARD_BOMB","Bullshit. I need to earn money today.","Omong kosong. Saya butuh uang hari ini."
"traveler:PRISON_GUARD_BOMB","Give bomb to me.","Berikan bomnya padaku."
"traveler:PRISON_GUARD_BOMB","I sell materials and give you cut.","Saya jual benda ini dan membaginya pada annda."
"traveler:PRISON_GUARD_BOMB","What a piece of shit.","Benda kayak tai."
"traveler:PRISON_GUARD_BOMB","I doubt it is even worth much.","Saya ragu ini akan berharga tinggi."
"traveler:PRISON_GUARD_BOMB","Call the next immigrant.","Panggil imigran selanjutnya."
"traveler:TIME_BOMBER","DEATH TO ARSTOTZKA!","MATILAH ARSTOTZKA!"
"traveler:BOSS_REPORTCITATIONS","You have received no citations.","Anda tidak menerima peringatan."
"traveler:BOSS_REPORTCITATIONS","You have received one citation.","Anda menerima satu peringatan."
"traveler:BOSS_REPORTCITATIONS","You have received ${Game/NumCitations} citations.","Anda menerima ${Game/NumCitations} peringatan."
"traveler:BOSS0","So.~","Jadi.~"
"traveler:BOSS0","You are inspector here.~","Anda inspektur disini.~"
"traveler:BOSS0","That makes you my responsibility.~","Jadi anda adalah tanggung jawab saya.~"
"traveler:BOSS0","You make Arstotzka proud.~","Anda membuat Arstotzka bangga.~"
"traveler:BOSS0","Hang it on wall here.","Gantung di dinding ini."
"traveler:BOSS0","I return in 10 days.~","Saya akan kembali dalam 10 hari.~"
"traveler:BOSS0","Maintain your diligence.","Jaga keuletan anda."
"traveler:BOSS0","Glory to Arstotzka.","Hidup Arstotzka."
"traveler:BOSS0","Perhaps it was mistake to rely on lottery.","Mungkin ini kesalahan dari bergantung pada undian."
"traveler:BOSS0","Let this motivate you.~","Jadikan ini memotivasi anda.~"
"traveler:BOSS0","Do not embarrass me.","Jangan mempermalukan saya."
"traveler:BOSS0","It makes me look like fool to trust lottery.~","INi membuat saya merasa bodoh karena percaya undian.~"
"traveler:BOSS0","Let this motivate you to improve.~","Jadi ini motivasi anda untuk meningkatkan kerja anda.~"
"traveler:BOSS0","Do not embarrass me further.","Jangan kecewakan saya lagi."
"traveler:BOSS1","It is too early to come all the way out here.","Ini terlalu dini untuk datang kesini."
"traveler:BOSS1","The smell at this checkpoint makes me sick.","Bau di pos ini membuat saya sakit."
"traveler:BOSS1","Where is plaque I gave you?","Mana piagam yang saya berikan padamu?"
"traveler:BOSS1","Why is it not on wall?","Kenapa tidak ada di dinding?"
"traveler:BOSS1","What is other shit hanging here?","Benda apa ini yang sedang digantung?"
"traveler:BOSS1","These walls are for official plaques only.","Dinding ini hanya untuk piagam resmi."
"traveler:BOSS1","Your pay will be docked for violation.","Gaji anda akan dipotong karena pelanggaran ini."
"traveler:BOSS1","@It will not happen again.","@Ini tidak akan terjadi lagi."
"traveler:BOSS1","At least you are performing well.","Paling tidak performa anda cukup bagus."
"traveler:BOSS1","Continue this honorable service.","Lanjutkan untuk memberi layanan terhormat ini."
"traveler:BOSS1","At least your performance is not terrible.","Paling tidak performa anda tidak buruk."
"traveler:BOSS1","Do not slip further.","Jangan merosot terlalu jauh."
"traveler:BOSS1","And your performance is terrible.","Dan performa anda buruk."
"traveler:BOSS1","Maybe you have forgotten what your job is.","Mungkin anda lupa pekerjaan anda."
"traveler:BOSS1","There are many more who can take your place.","Masih banyak orang yang bisa mengambil tempat anda."
"traveler:BOSS1","Now.","Sekarang."
"traveler:BOSS1","I have old friend coming through.","Saya punya teman lama yang datang kesini."
"traveler:BOSS1","Approve her entry.","Terima izinnya."
"traveler:BOSS1","She is Shae Piersovska.~","Namanya Shae Piersovska.~"
"traveler:BOSS1","I do not want to hear of any trouble to her.","Saya tidak mau dengar masalah apapun darinya."
"traveler:BOSS1","Glory to Arstotzka.","Hidup Arstotzka."
"traveler:BOSS2","You little bastard.~","Dasar anak haram.~"
"traveler:BOSS2","Shae thinks I am powerless fool now.","Shae berpikir saya penipu sekarang."
"traveler:BOSS2","It was made very clear to let her through.","Padahal tadinya sangat gampang untuk membiarkan dia masuk."
"traveler:BOSS2","Now I must think about the consequences for you.~","Sekarang saya harus berpikir tentang konsekuensi untuk anda.~"
"traveler:BOSS2","Maybe this place not so bad.","Mungkin tempat ini tidak terlalu buruk."
"traveler:BOSS2","With everything going on, checkpoint visit is nice break.~","Dengan semua ini, kunjungan pos akan menjadi pekerjaan rutin.~"
"traveler:BOSS2","You still do not hang the plaques.","Anda masih tidak menggantung piagamnya."
"traveler:BOSS2","Why do you not hang both plaques?","Kenapa anda tidak memasang kedua piagam itu?"
"traveler:BOSS2","But again you have unauthorized items on wall.","Dan lagi anda menggantung benda yang tidak diperbolehkan di dinding."
"traveler:BOSS2","I warned before.~","Saya sudah memperingatkan anda sebelumnya.~"
"traveler:BOSS2","But what is other shit hanging here?","Tapi benda apa ini yang sedang digantung?"
"traveler:BOSS2","These walls are for official plaques only.","Dinding ini hanya untuk piagam resmi."
"traveler:BOSS2","Your pay will be docked for violation.","Gaji anda akan dipotong karena pelanggaran ini."
"traveler:BOSS2","@It will not happen again.","@Ini tidak akan terjadi lagi."
"traveler:BOSS2","There are no more plaques.","Tidak ada piagam lagi."
"traveler:BOSS_BUDDY","How is Dimitri?","Bagaimana kabar Dimitri?"
"traveler:BOSS_BUDDY","I hear he runs checkpoint now.","Saya dengar dia menjalankan pos sekarang."
"traveler:BOSS_BUDDY","It looks like somewhere he would fit in.","Sepertinya dia bekerja di suatu tempat."
"traveler:BOSS_BUDDY","I bet he is still terrible boss.","Saya tebak dia masih menjadi bos yang mengerikan."
"traveler:BOSS_BUDDY","You know, Dimitri asked me to come.","Anda tahu, Dimitri meminta saya untuk datang."
"traveler:BOSS_BUDDY","Said I would get through.","Bilang bahwa kalau saya akan bisa masuk."
"traveler:BOSS_BUDDY","But I guess he is not so much in control.","Tapi saya pikir dia sedang tidak bisa mengontrol diri."
"traveler:BOSS_BUDDY","I hope Dimitri tires more easily now.","Saya harap Dimitri bisa istirahat dengan tenang sekarang."
"traveler:BOSS_BUDDY","I do not want to stay long in Arstotzka.","Saya tidak mau berlama-lama di Arstotzka."
"traveler:BOSS_BUDDY","Ah, I would not do that.","Ah, saya tidak akan melakukan itu."
"traveler:BOSS_BUDDY","Dimitri is not forgiving person.","Dimitri adalah orang yang tidak memberi ampun."
"traveler:BOSS_BUDDY","I am no fool.","Saya bukan bermaksud menipu."
"traveler:BOSS_BUDDY","This is inconvenience, but I am not worried for myself.","Ini sulit, tetapi saya tidak takut terhadap diri saya."
"traveler:BOSS_BUDDY","Tell Dimitri I said hello.","Salam dariku untuk Dimitri."
"traveler:BOSS_ANGRY","You worthless urchin.~","Dasar anak melarat.~"
"traveler:BOSS_ANGRY","I had to pull many strings to get Shae out.","Saya harus menarik banyak benang untuk mengeluarkan Shae."
"traveler:BOSS_ANGRY","It was made very clear to let her through.~","Padahal tadinya sangat gampang untuk membiarkan dia masuk.~"
"traveler:BOSS_ANGRY","My patience with you has run out.~","Kesabaranku denganmu sudah habis.~"
"traveler:KID_KILLER0","Look at it.~","Lihat ini.~"
"traveler:KID_KILLER0","Simon Wens took her from me.~","Simon Wens mengambilnya dariku.~"
"traveler:KID_KILLER0","I follow him for many weeks.","Saya mengikuti dia selama berminggu-minggu."
"traveler:KID_KILLER0","I know he comes here soon.~","Saya tahu dia akan kesini segera.~"
"traveler:KID_KILLER0","It is big favor I ask, but is important.","Ini adalah permintaan besar, tapi ini penting."
"traveler:KID_KILLER0","Let him through if you see him.","Biarkan dia lewat jika anda melihatya."
"traveler:KID_KILLER0","But take his passport first.~","Tapi ambil paspornya dahulu.~"
"traveler:KID_KILLER0","I come back.","Saya akan kembali."
"traveler:KID_KILLER0","You give me his passport and I track him down.~","Anda beri saya paspor dan saya akan mengikuti jejaknya.~"
"traveler:KID_KILLER0","I make him suffer like he did to Julia.~","Saya akan membuat dia menderita seperti yang dia lakukan kepada Julia.~"
"traveler:KID_KILLER1","What the fuck!","Sialan!"
"traveler:KID_KILLER2","Did you see him?","Apakah anda melihatnya?"
"traveler:KID_KILLER2","Give his passport to me.","Berikan paspornya padaku."
"traveler:KID_KILLER2","Hmmm.~","Hmmm.~"
"traveler:KID_KILLER2","I know this city.","Saya tahu kota ini."
"traveler:KID_KILLER2","He will be easily found.","Dia akan mudah ditemukan."
"traveler:KID_KILLER2","Let me through.","Biarkan saya masuk."
"traveler:KID_KILLER2","Thank you.","Terima kasih."
"traveler:KID_KILLER2","Now please, give back my daughter's photo.","Tolong, kembalikan foto anak saya."
"traveler:KID_KILLER2","I show it to him while he suffers.","Saya akan menunjukkannya padanya ketika dia menderita."
"traveler:KID_KILLER2","You heartless scum.","Dasar bajingan."
"traveler:KID_KILLER2","Give back my daughter's photo.","Kembalikan foto anak saya."
"traveler:KID_KILLER2","My Julia.~","Oh Julia.~"
"traveler:KID_KILLER2","Read the news tomorrow.","Baca berita besok."
"traveler:KID_KILLER2","She was just little girl.","Dia hanya anak perempuan kecil."
"traveler:KID_KILLER2","@I do not know what you are talking about.","@Saya tidak tahu yang anda katakan."
"traveler:KID_KILLER2","Damnit.","Keparat."
"traveler:KID_KILLER2","She was just a little girl.","Dia hanya anak perempuan kecil."
"traveler:KID_KILLER2","@Yes. He has been arrested.","@Ya. Dia sudah dipenjara."
"traveler:KID_KILLER2","What? I asked you to let him pass.","Apa? Saya sudah bilang untuk membiarkannya lewat."
"traveler:KID_KILLER2","There will be no true justice now.","Takkan ada lagi keadilan sebenarnya."
"traveler:KID_KILLER2","@Yes. He ran off.","@Ya. Dia kabur."
"traveler:KID_KILLER2","Ran off? Which way?","Kabur? Kemana?"
"traveler:KID_KILLER2","@I do not know. Back into Kolechia.","@Saya tidak tahu. Kembali ke Kolechia."
"traveler:KID_KILLER2","Damn it.","Keparat."
"traveler:KID_KILLER2","@I have no photos.","@Saya tidak punya fotonya."
"traveler:KID_KILLER2","Heartless bastard.","Dasar bajingan."
"traveler:RESISTER","No.","Tidak."
"traveler:RESISTER","I am not leaving.","Saya tidak akan pergi."
"traveler:RESISTER","@You are delaying the line.","@Anda mengganggu antrian."
"traveler:RESISTER","I refuse!","Saya menolak!"
"traveler:RESISTER","You fools better to not touch me.","Lebih baik kalian jangan menyentuhku."
"traveler:RESISTER","I will explode like wild tiger.","Saya akan meledak seperti harimau yang marah."
"traveler:RESISTER","I have every right to enter Arstotzka.","Saya punya semua izin untuk masuk ke Arstotzka."
"traveler:RESISTER","You think I am joking but tiger does not joke.","Anda pikir saya bercanda tapi harimau tak pernah bercanda."
"traveler:RESISTER","Let me through!","Biarkan saya masuk!"
"traveler:JOURNALIST_FIRST","I write report on conditions in Arstotzka.","Saya melaporkan laporan kondisi Arstotzka."
"traveler:JOURNALIST_FIRST","As long as it takes.","Selama saya bisa."
"traveler:JOURNALIST_FIRST","@You are missing required papers.","@Anda tidak punya dokumen yang diharuskan."
"traveler:JOURNALIST_FIRST","I am journalist.","Saya jurnalis."
"traveler:JOURNALIST_FIRST","You have my pass there.","Anda punya kartu nama saya disana."
"traveler:JOURNALIST_FIRST","This is outrage!","Ini adalah penghinaan!"
"traveler:JOURNALIST_FIRST","Why am I denied?","Kenapa saya ditolak?"
"traveler:JOURNALIST_FIRST","@Your press pass is worthless for entry.","@Izin Pers anda tidak berguna untuk izin masuk."
"traveler:JOURNALIST_FIRST","This is violation of rights.","Ini adalah pelanggaran hak."
"traveler:JOURNALIST_FIRST","I will not lay down for your corrupt abuses.","Saya tidak akan tingal diam untuk penyalahgunaan wewenang anda."
"traveler:JOURNALIST_FIRST","Expect to read about this!","Saya harap anda membaca berita ini!"
"traveler:JOURNALIST_FIRST","You are slowest inspector I have ever seen.","Anda adalah inspektur terlambat yang pernah saya temui."
"traveler:JOURNALIST_FIRST","No wonder Arstotzka is screwed.","Tidak heran Arstotzka menjadi kacau."
"traveler:JOURNALIST","I cover big story.","Saya memuat berita besar."
"traveler:JOURNALIST","I cannot say.","Saya tidak bisa bilang."
"traveler:JOURNALIST","Maybe few days, maybe few weeks.","Mungkin beberapa hari, mungkin beberapa pekan."
"traveler:JOURNALIST","@You are missing required papers.","@Anda tidak punya dokumen yang diharuskan."
"traveler:JOURNALIST","I am reporter and have right to enter.","Saya reporter dan saya punya hak untuk masuk."
"traveler:JOURNALIST","Give me visa stamp.","Berikan saya stempel visa."
"traveler:JOURNALIST","@This pass means nothing.","@Izin ini tidak berarti apa-apa."
"traveler:JOURNALIST","Fascist!","Fasis!"
"traveler:JOURNALIST","Such inefficiency is stunning.","Ketidakefisien ini sungguh menakjubkan."
"traveler:FAMILIAR_FACE","Hey I know you.","Hey saya tahu anda."
"traveler:FAMILIAR_FACE","You are from Nirsk?","Anda berasal dari Nirsk?"
"traveler:FAMILIAR_FACE","I worked with your father for many years.","Saya bekerja untuk ayah anda selama bertahun-tahun."
"traveler:FAMILIAR_FACE","You were such a little brat.","Saat itu anda masih menjadi anak nakal."
"traveler:FAMILIAR_FACE","I go back to Nirsk and tell them you are doing well here.","Saya akan kembali ke Nirsk dan bilang ke mereka bahwa anda baik-baik saja disini."
"traveler:FAMILIAR_FACE","You are still brat.","Sekarang anda memang masih nakal."
"traveler:FAMILIAR_FACE","Just not so little any more.","Hanya saja anda bukan anak-anak lagi."
"traveler:WATCH_GIVER0","I have only passport but hear me out.~","Saya hanya punya paspor, tapi dengar.~"
"traveler:WATCH_GIVER0","There is little time. I must enter today.","Waktu saya sedikit. Saya harus masuk."
"traveler:WATCH_GIVER0","I come back in 3 days with right papers.~","Saya akan datang kembali dalam 3 hari dengan dokumen yang benar.~"
"traveler:WATCH_GIVER0","To prove, I give you something important.","Untuk membuktikannya, saya memberi anda benda penting."
"traveler:WATCH_GIVER0","Is special family treasure.~","Ini harta karun keluarga.~"
"traveler:WATCH_GIVER0","Fully digital.~","100% digital.~"
"traveler:WATCH_GIVER0","You hold as collateral.","Anda ambil sebagai jaminan."
"traveler:WATCH_GIVER0","I will be back to pick it up.~","Saya akan kembali untuk mengambilnya.~"
"traveler:WATCH_GIVER0","And take this.","Dan ambil ini."
"traveler:WATCH_GIVER0","All for green stamp.","Semua untuk stempel hijau."
"traveler:WATCH_GIVER0","@You are missing some papers.","@Anda tidak punya dokumen yang dibutuhkan."
